[2025-07-11 22:14:54] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
[2025-07-11 22:14:56] right_panda_finger_joint1: 0.0000, right_panda_finger_joint2: 0.0000, right_panda_joint1: 0.0000, right_panda_joint3: 0.0000, left_panda_joint7: 0.7850, left_panda_joint6: 1.5710, left_panda_joint2: -0.7850, left_panda_joint5: 0.0000, right_panda_joint6: 1.5710, left_panda_joint4: -2.3560, left_panda_finger_joint2: 0.0000, left_panda_joint3: 0.0000, left_panda_joint1: 0.0000, left_panda_finger_joint1: 0.0000, right_panda_joint5: 0.0000, right_panda_joint2: -0.7850, right_panda_joint7: 0.7850, right_panda_joint4: -2.3560
